Intrachain,Interchain SPHF6 Aligned
82.23227458268721,21.628101332108358
66.01399656164676,19.499369083417314
64.83273691381167,20.638119061395635
61.53382245641252,20.699614110704598
66.27195403111247,18.226557260494424
65.22366426783748,19.241522421815542
65.50865338990684,19.970419651548475
66.66836405139748,20.10239176198641
68.39100841040991,20.069918231732093
56.08346750065047,16.61006017182547
62.826647513124826,19.679137254425246
61.55025725951439,19.64353129066332
59.75687136770059,16.56027699395439
58.225602165505386,16.223158971997123
54.42173090293621,16.639088698331154
55.95342250982996,16.21879937490875
63.989754151791345,19.890527029659033
64.09912548605999,19.810806868029083
62.348233299814304,18.189614053590432
54.15931112634999,17.94428244928652
53.65348729637452,18.19241933205492
60.803646988008424,17.889550883429166
61.869195768169625,18.393504181948458
43.86349036681145,17.951312904814607
52.948830364476535,17.86005886465583
55.433591065568706,18.787678311773572
77.9888515852865,20.231775289566233
49.712043223675764,18.279644697036243
55.42109505315321,18.73356130862053
52.58285446617559,18.105001794103455
46.094626980281895,18.237621848570807
54.18035095827845,18.97546120662235
59.179321640570514,19.035543359171818
55.351115590744584,18.436823163819817
57.96011291223458,18.38977574723722
61.410025603325806,18.514608905035953
60.684570824932806,17.844864979319095
65.28803863156877,18.505080566498012
68.67927328386207,18.520595339756717
53.6831605464605,17.654342715304367
68.40958602933819,18.83172380059305
66.05463054983542,18.977354861922656
53.33773377905631,17.874584636556094
65.65914896363452,17.79831686090132
65.17255297412302,18.25930142130811
57.36622087771599,18.615448807761535
61.37683153609012,20.114051853485428
56.67078214411961,18.25019427539018
57.10733367752961,18.824948593157465
61.72808362284634,21.462282610959193
59.42864192428168,20.2251911846798
71.68558620377819,18.79777089000449
58.08567635636926,19.76699711741069
56.442124383880156,19.78161941683995
75.28813254168892,20.04526777849227
61.10270765466633,19.135230220240274
59.8796973909502,19.103272303441713
59.715756028798175,18.628384715464612
59.008889963045355,19.230637764204612
76.38379197123724,19.30094820454656
56.92837291638534,18.49850430037534
64.14114601201106,19.300356004210727
61.52842219352827,18.73258181089442
63.72448256177806,19.043410256434367
57.24058300604855,19.666160723714206
57.738162579133046,18.24406894079139
63.58557036694507,18.768794826939757
49.04015198911155,18.815160697795115
69.01677793056842,19.734923221616103
64.42711474242914,19.156804667962206
67.2217449320234,20.27902304763411
69.08413261408212,18.445391543891617
69.80977368939432,19.03703556305389
67.4642952445247,19.288991926912193
49.274108572341234,17.70251850899415
68.30672425709247,19.05798369376594
66.6849020388819,20.142852801856545
50.41692462705777,18.40773917718013
53.196944322253664,17.886646681043178
64.7054137592618,18.625321626224075
61.37132612284361,20.454899193716933
45.722218759392554,18.89140036208234
64.9516414218058,19.715017575801056
61.83246466837268,18.689104005140127
64.03525426167586,18.59545613171503
42.01086723558413,18.23512935394412
40.123155458865945,18.813407256410944
61.06862630004908,20.609080919863995
61.8344249044393,19.333754545832292
50.080079947321295,18.769456385554548
43.38460622699167,19.06678671548412
42.01512897691853,19.108225496306584
43.73882788147649,17.31355963983008
44.61166817776011,19.18343626829473
73.18846191633551,18.890668794373006
73.40548512933503,18.510073146058645
67.42009418429843,19.676943879763726
70.81352050322411,20.10132781863274
67.70159165324944,17.589051315404884
64.48709423831016,17.325046274165338
66.93496365426488,19.87458278123782
48.88472064686074,17.911693272833322
51.63841131790289,18.592196133917163
50.9667652679681,17.99515355813895
53.18021569330756,18.165166230008353
54.48463889513542,18.44978045357555
65.35123075477233,19.871282097557526
63.13904630888236,19.10236491571576
68.84547810929722,19.040305227045373
70.97882384757065,17.85218900959902
64.3606152332378,20.136699856844952
70.66305658766238,20.220621466112735
68.25877740374662,19.712259588992115
63.88195506505752,17.012773001129688
63.01587603069457,17.794725718403242
68.17619363465575,18.031152455007415
72.92953216223427,16.87137618961807
51.76657816460213,18.232611856504374
72.51172925477942,16.912250968822377
71.60601649637594,17.639605760613293
43.49956818514358,18.865728359226132
61.03528110683347,17.19112433981237
61.825577480460154,20.58975108106026
69.09093362171896,20.6680855756473
69.02882224908946,17.69060668122805
59.83622885623965,17.638477319941728
69.77406630599286,17.743703302882857
71.4095659141123,17.301476501189498
69.7284065861509,18.526829544911042
68.23332730429607,19.168239999531387
68.9942681209545,18.912170948077662
66.1848847990721,20.243971811146295
58.37389488673348,18.42226996559528
61.23530866495968,17.16832132045496
64.8926505379273,20.75202080521944
65.888688776075,19.519714230239387
67.24268590487148,20.984469371318472
65.21859119190678,20.329240894439703
64.36572546354515,20.654415675167133
62.13378228736882,20.599491762609592
64.31894803130788,20.459204541959764
59.710274007378594,21.35434534581082
64.7022853761637,19.127669059299947
65.41968901456212,17.173732548231616
61.91011858563585,19.570715548109096
56.2852252576523,18.413990103294243
49.658537727790076,19.971365925924726
63.13954430468444,17.93806156604377
59.47794730779012,18.78451613410596
62.808841477403305,19.18330554344068
68.07951348996119,18.28819190923164
62.33366569234387,22.025920064443692
83.61448221529038,20.18258678083437
63.30316242425454,20.734769757658373
63.24826879108522,19.485617077771586
57.175721114792765,18.65877642556829
53.417596678030996,19.052446947782474
54.7860304965653,18.954246135648027
64.2713900259784,19.095334344307574
63.242392211004876,21.279605010750924
61.02279014981224,19.550471970221885
59.33058491368769,19.917799471786083
58.0974301499938,20.126286006875336
61.40321601316375,19.96705823347658
64.20355414459152,18.176823250593298
67.34992888243376,20.17058637587776
64.8547961466545,18.086350677657535
64.84909083242678,18.44753491424744
56.094996051563875,18.67610366568042
52.71208514839184,19.158848641280237
43.71631939008786,17.881972595186497
49.627400742421685,19.119653450194384
