Rg,Ree
0.836684,2.035
0.84018,2.031
0.857171,2.12
0.868893,2.135
0.853849,0.473
0.863707,0.46
0.836534,2.062
0.858909,2.142
0.874776,2.156
0.849206,2.054
1.00069,3.521
0.859019,2.04
0.861302,2.109
0.848004,2.161
0.864575,2.124
1.00443,3.608
0.858146,2.176
0.871164,2.235
0.87251,2.179
1.16241,2.792
1.21103,3.006
0.874049,2.061
0.882021,2.213
0.95257,3.191
0.947565,3.223
0.93185,3.049
0.922897,2.904
0.930466,3.054
0.860475,1.958
0.852547,2.016
0.861788,1.821
0.862011,2.052
0.905834,2.744
0.900359,2.751
0.860827,1.893
0.88868,1.632
0.860288,1.638
0.898144,1.178
0.886433,1.326
0.784374,1.884
0.922423,2.932
0.902074,2.882
0.887872,1.35
0.887246,1.582
0.887209,1.688
0.895135,1.522
0.723998,1.312
0.930621,3.089
0.925425,1.623
0.868837,1.781
0.868893,1.792
0.91368,3.048
0.85476,1.889
0.858978,1.72
0.855104,1.604
0.91983,1.191
0.941208,1.443
0.930671,1.464
0.923933,1.558
0.920737,1.613
0.927197,1.605
1.20986,2.774
1.20895,2.769
0.883113,1.579
0.883662,1.509
0.882575,1.357
0.891688,1.172
0.905738,3.072
0.92646,3.096
0.903322,3.017
0.871437,2.872
0.886069,2.992
1.25511,2.879
1.2487,2.849
1.2632,2.891
0.933583,3.161
0.927502,3.134
1.071,2.991
1.10169,3.336
0.982899,3.372
0.947651,3.151
0.909854,3.011
0.874085,0.498
0.77612,1.694
0.803447,1.725
0.801269,1.685
0.814075,1.892
0.955961,3.309
0.822524,1.806
0.838378,1.908
0.851778,1.912
0.93533,3.161
0.95092,3.206
0.911096,3.021
0.854936,0.7
0.842663,0.814
0.841369,0.779
0.855075,0.691
1.04721,3.581
1.08682,3.726
0.864739,0.542
1.05875,3.597
1.05504,3.638
1.05505,3.589
1.05749,3.589
0.859973,1.987
0.851279,2.001
1.08344,3.715
1.12164,3.829
1.33746,3.224
1.07976,3.488
0.867811,1.958
0.870954,2.07
0.848512,1.807
0.856528,0.504
0.853296,0.483
1.07075,3.247
1.07257,3.15
1.09906,3.226
1.0964,3.13
1.08858,3.262
1.0657,3.139
0.848662,0.52
1.09398,3.119
1.12066,3.081
1.1019,2.978
1.11105,2.92
1.12932,3.062
1.10414,2.875
1.1287,2.259
1.27909,3.245
1.28329,3.368
1.09095,2.835
0.881577,2.893
1.03084,2.399
1.0444,2.222
1.03915,2.274
1.24374,3.56
0.887546,2.854
0.893679,2.813
1.07251,2.774
0.844849,2.565
0.877904,2.863
0.892961,2.93
0.75409,1.593
0.75979,1.575
1.07842,2.647
1.06853,2.482
0.755937,1.677
0.752732,1.574
0.88351,2.717
0.853449,2.63
1.48219,2.672
1.52222,2.574
1.49976,2.723
1.49298,2.713
0.867786,2.823
0.849976,2.639
0.713864,1.618
1.38744,3.188
0.730359,1.746
0.87496,2.672
0.869756,2.599
1.42085,3.26
1.39013,3.371
1.36172,3.337
1.3538,3.343
1.41188,3.317
1.41219,3.113
1.33062,3.496
0.847903,2.615
0.845481,2.564
0.857769,2.635
0.764792,1.816
0.750831,1.679
0.842366,2.648
0.835321,2.599
0.81771,2.521
0.834212,2.56
0.817144,2.543
0.833472,2.562
0.851101,2.649
0.83048,2.473
0.781629,1.682
0.791566,1.776
0.773859,1.82
0.802313,2.009
0.77208,1.82
0.791548,1.847
0.78331,1.733
0.7691,1.649
0.892916,0.843
0.925386,0.92
0.91268,0.93
0.808342,1.851
0.809378,1.773
0.794022,1.768
0.917454,0.974
0.956137,0.978
0.813599,1.907
1.08362,2.313
1.06232,2.233
1.06821,2.262
1.13767,2.402
1.07092,2.305
1.05209,2.245
1.44206,3.26
1.42794,3.42
1.47281,3.174
0.86149,2.571
1.46398,3.006
1.42842,3.219
1.40582,3.276
0.996099,2.07
1.43708,3.323
0.998414,2.015
1.01763,1.916
1.16442,2.385
1.19188,2.474
1.00312,1.878
1.21207,2.557
1.02349,1.859
0.996832,2.034
1.01407,2.103
0.997232,2.109
0.981203,1.966
0.961873,2.125
1.20232,2.936
1.18462,2.751
1.51925,3.584
1.53057,3.692
1.52383,3.546
1.49579,3.559
0.878314,0.458
0.87865,0.486
0.895004,0.484
0.750288,1.863
0.747503,1.877
0.755213,1.892
1.57582,3.666
1.53666,3.635
0.756877,1.911
1.54259,3.661
1.52126,3.569
0.893206,0.493
0.879194,0.592
0.86745,0.595
1.00543,2.214
1.53824,3.567
1.53524,3.575
1.04957,2.495
1.03107,2.629
1.07487,2.787
1.06587,2.688
1.07494,2.879
1.08625,2.896
1.02397,2.674
1.028,2.775
0.999242,2.716
0.97921,2.673
0.984384,2.477
0.981998,2.5
0.979516,2.417
0.968273,2.385
1.50425,3.382
1.51087,3.395
1.53202,3.479
1.53482,3.587
0.893321,2.055
1.22628,3.759
1.1767,3.571
1.18263,3.558
1.20058,3.659
1.55712,3.354
1.5504,3.389
1.57313,3.354
0.850587,1.511
1.29903,4.081
1.21717,3.865
1.19132,3.79
1.19278,3.717
1.20467,3.752
1.18206,3.74
1.19843,3.727
1.20954,3.728
1.20071,3.639
1.47569,3.423
1.50266,3.498
1.47983,3.356
1.48581,3.436
1.47054,3.561
1.50445,3.419
1.47901,3.438
1.17512,3.07
1.16432,3.044
1.18014,2.988
1.19336,2.892
1.60303,3.599
1.15078,3.492
0.820567,1.932
1.56869,3.733
1.5186,3.877
1.53457,3.823
1.61152,3.669
1.61438,3.541
1.12487,3.441
1.07736,3.294
1.07571,3.406
0.982672,2.109
0.805343,2.237
1.01497,2.09
0.830271,2.235
0.796538,2.107
0.805397,2.185
0.776044,2.089
0.785894,2.135
0.771943,1.992
0.794658,1.864
0.787527,2.002
0.789051,1.751
1.16314,3.327
1.13828,3.127
0.777038,1.689
1.10565,3.116
1.18323,3.214
0.773716,1.778
1.25551,3.424
1.29671,3.588
0.766657,1.804
1.29723,3.648
1.26033,3.63
0.793956,1.844
0.796941,1.842
0.770015,1.857
1.29546,3.225
1.25355,2.948
1.25359,3.0
1.15039,3.389
1.14809,3.426
1.00226,2.914
1.22061,3.342
1.20199,3.295
1.22726,3.268
0.801235,2.011
0.793873,2.016
0.781937,1.838
1.21967,2.897
1.2293,2.809
1.21788,2.757
0.780755,1.998
1.45135,3.833
1.42697,4.105
1.39308,4.068
1.35368,4.182
1.31077,4.007
1.29559,3.8
0.813191,2.052
1.25724,3.64
1.30758,3.261
0.814373,2.033
1.30679,3.398
0.786347,1.91
1.32767,3.264
1.34916,3.304
1.35064,3.412
1.41008,3.294
1.13626,3.365
1.12981,3.408
1.3697,3.309
1.13762,3.279
1.15794,3.506
1.44973,3.65
1.46393,3.626
1.49545,3.522
1.20587,3.61
1.22358,3.681
1.47217,3.789
1.45746,3.779
1.47721,3.671
1.49612,3.494
1.48674,3.417
1.01632,3.123
1.00743,3.176
1.01404,3.181
0.998596,3.057
1.02072,3.166
0.97443,3.081
1.22142,3.586
1.2298,3.681
1.23749,3.441
1.25831,3.55
1.4677,3.444
1.19814,3.287
1.16162,3.23
1.47236,3.529
1.48799,3.594
1.475,3.591
1.49464,3.406
1.27962,3.479
1.2675,3.462
0.953542,3.159
1.27117,3.487
1.29788,3.507
1.28083,3.532
1.26241,3.475
1.30431,3.455
1.48973,3.186
1.26162,3.653
1.48861,3.44
1.47232,3.567
1.14624,3.721
1.12324,3.615
1.1438,3.575
1.07935,3.444
1.07947,3.389
1.23588,3.616
1.28565,3.797
1.30926,3.807
1.51179,3.72
1.52264,3.75
1.33746,3.823
1.37569,3.809
1.30579,3.67
1.04686,3.228
1.03702,3.141
1.0107,2.944
1.02823,2.998
1.0261,3.143
0.981275,2.928
1.35348,4.007
1.40145,3.174
0.74721,1.53
0.763894,1.471
0.757894,1.399
0.756192,1.491
0.756208,1.507
0.755564,1.585
0.749885,1.423
0.748888,1.398
0.742944,1.37
0.745684,1.398
0.751765,1.449
0.758535,1.372
1.00151,2.485
1.03411,2.713
1.02933,2.809
1.01968,2.868
0.99815,2.702
0.992846,2.813
1.3249,2.973
1.2945,3.114
1.27719,3.137
1.29698,3.036
0.742663,1.464
1.27749,3.142
0.747889,1.441
0.943731,2.394
0.94239,2.69
0.946168,2.671
0.966623,2.673
1.33489,3.652
1.37405,3.605
1.38638,3.421
1.39958,3.476
0.842421,2.218
0.747115,1.493
0.810628,2.223
0.827643,2.259
0.806194,2.261
0.826922,2.137
1.37726,2.617
1.43475,2.344
0.821197,2.119
0.817998,2.188
0.825751,2.092
0.851763,2.154
0.833444,2.069
0.850882,2.125
1.37407,2.556
0.832546,2.162
0.835542,2.136
0.830916,1.911
0.844218,1.878
0.831294,1.997
0.829459,1.991
0.827289,1.9
0.829137,2.012
0.73539,1.393
0.854609,1.913
0.722211,1.381
0.720993,1.431
1.11679,2.562
1.10715,2.597
1.15687,2.673
1.10053,2.493
0.896272,1.954
0.914204,2.011
0.945553,2.113
0.928553,2.021
1.09606,2.692
1.11484,2.908
1.23749,3.166
1.2061,3.057
1.2354,3.115
1.23581,3.314
1.24366,3.351
1.42143,2.502
1.17346,3.291
1.15923,3.337
1.21046,3.571
1.16463,3.372
1.44993,2.657
0.805009,1.702
0.80333,1.713
0.805252,1.824
0.811585,1.754
0.790277,1.799
0.821776,1.945
0.810744,1.874
0.786648,1.696
1.15849,3.364
1.19071,3.503
1.19584,3.417
1.20779,3.444
1.19226,3.428
1.63304,2.265
1.64918,2.313
0.76316,1.544
0.756318,1.621
0.755991,1.655
0.754722,1.571
0.750909,1.532
0.736123,1.49
0.762215,1.576
0.735974,1.505
1.05034,2.495
1.11208,2.726
1.16571,3.609
1.17779,3.561
1.16861,3.583
1.17972,3.627
1.18117,3.587
1.19281,3.651
1.19563,3.501
1.14817,3.349
1.17005,3.37
1.15724,3.287
0.855222,2.249
1.11442,2.978
1.0728,2.863
1.04455,2.693
1.04157,2.67
1.01941,2.455
1.00575,2.594
0.993585,2.547
0.975789,2.489
1.00609,2.501
1.01868,2.547
1.5693,3.846
0.99705,2.984
1.58298,4.146
1.58575,4.122
1.58158,4.15
0.89213,1.443
0.898108,1.411
1.61785,4.107
0.741301,1.919
0.760464,1.947
0.755719,1.995
0.99353,2.909
0.998015,3.113
1.00541,3.095
1.01131,3.013
0.81313,2.12
0.984962,2.942
0.976746,2.853
1.00291,2.893
1.00579,2.962
1.08478,3.132
1.09763,3.088
0.986744,2.988
0.836217,2.124
1.04347,3.308
1.0328,3.18
1.04693,2.675
1.02129,2.637
1.00241,2.516
0.725097,1.78
0.738171,1.702
0.982603,2.401
0.708029,1.483
0.737966,1.642
0.81755,2.163
0.750731,1.472
0.758419,1.421
0.769254,1.457
0.762815,1.484
0.782432,1.455
0.767385,1.467
1.00598,2.299
1.01011,2.266
0.767703,1.561
0.741072,1.395
0.763641,1.468
0.997873,3.025
0.787077,1.428
0.812744,1.569
0.848179,0.71
0.849237,0.729
0.847968,0.598
0.829216,0.544
0.85753,0.487
0.781593,1.463
0.759987,1.464
0.784082,1.494
0.775287,1.505
0.780232,1.539
0.829219,0.74
0.840146,0.799
0.77473,1.613
0.857222,0.796
0.858836,0.81
0.834193,0.933
0.760934,1.544
0.759332,1.482
0.746088,1.352
0.759651,1.489
0.772718,1.577
0.776687,1.52
0.7778,1.643
0.764545,1.623
0.755481,1.419
0.773341,1.617
0.77063,1.514
0.838102,1.994
0.795205,1.822
0.800203,1.996
0.832982,2.099
0.867923,2.161
1.37131,3.66
0.85807,1.862
1.38421,3.69
1.41294,3.62
1.40811,3.454
1.38219,3.535
0.814955,1.758
1.40072,3.591
0.807397,1.81
0.80207,1.858
1.05742,2.705
1.35991,3.583
1.36273,3.544
1.3499,3.51
1.3519,3.502
0.790777,1.842
0.844014,2.049
0.858387,2.186
0.844841,2.184
0.825654,2.103
0.847132,2.133
0.83603,2.183
1.39003,3.706
0.821966,1.959
0.812838,1.774
0.803481,1.756
1.23345,3.198
1.23308,3.276
1.43111,3.431
1.19385,2.964
1.19313,2.877
1.15613,2.685
1.14225,2.8
0.776588,1.776
0.796868,1.868
1.11399,2.589
0.767537,1.85
1.11282,2.557
1.17843,2.589
0.809816,1.849
0.796662,1.771
0.793092,1.78
0.806238,1.794
1.45625,3.213
1.44887,3.469
0.822902,1.943
1.38498,3.727
1.44174,3.545
1.43911,3.446
0.871735,0.84
1.50043,3.009
1.50949,3.096
1.49859,3.157
1.4783,3.354
1.42862,3.466
1.44057,3.503
1.42234,3.459
1.39053,3.58
1.38933,3.593
1.51241,3.281
1.54033,3.193
1.39794,3.324
1.39536,3.428
1.4965,3.12
0.861786,0.817
0.858563,0.946
0.894035,0.94
0.908267,2.236
0.885625,2.139
0.877003,2.148
0.887825,2.146
1.17122,3.452
1.18187,3.41
0.909528,2.331
0.876444,2.168
0.871461,2.058
0.88559,2.251
1.20466,3.464
1.15315,3.217
1.16595,3.364
1.29007,3.21
1.23958,2.963
1.28166,3.141
1.27069,3.06
1.28249,3.108
1.29639,3.182
1.35663,3.07
1.38987,3.009
0.887493,2.36
0.903125,2.573
0.891522,2.499
1.32341,3.185
0.911644,2.737
0.91857,2.82
0.91687,2.751
0.910198,2.722
0.933561,2.722
0.915445,2.629
0.895053,2.487
1.31966,3.413
1.3633,3.255
0.874407,0.904
0.884708,0.888
0.904794,0.873
0.897786,0.933
0.892257,0.934
1.03435,1.377
1.03503,1.406
0.991079,1.291
0.945682,2.998
0.946242,2.956
0.985311,3.197
0.985278,3.223
0.97858,3.194
0.99968,3.162
0.9874,3.07
0.974682,3.079
0.996877,3.179
0.895347,0.769
1.00283,3.233
0.968285,3.105
1.00135,3.368
1.00675,3.427
0.86937,0.802
1.28146,3.573
1.29819,3.569
1.31061,3.416
1.08084,3.255
1.06232,3.276
1.29256,3.427
1.31983,3.318
1.03207,3.132
1.06655,3.13
1.03368,2.917
0.904431,0.834
1.00897,2.869
1.01171,2.965
1.02707,2.933
1.02627,2.869
1.03233,2.809
1.18959,3.183
1.18128,3.094
1.16413,2.997
1.42977,3.29
1.42067,3.287
1.38584,3.513
1.42304,3.352
1.43737,3.303
1.40657,3.389
1.36162,3.626
1.4132,3.579
1.4115,3.638
0.873699,0.864
1.02533,3.446
1.04723,3.605
0.990753,3.34
0.99259,3.308
1.01334,3.375
1.22299,2.538
1.20006,2.295
0.736329,1.518
0.735761,1.523
0.751439,1.515
0.730394,1.423
0.816094,0.898
1.20919,2.432
1.18798,2.372
1.12283,2.464
0.871208,1.332
0.872608,1.506
0.858299,1.228
0.823496,1.204
0.852025,1.301
1.0863,2.277
1.05038,2.064
1.00311,1.991
1.00459,2.111
1.03222,2.189
0.780293,2.039
0.803116,2.018
0.791427,2.051
0.798855,2.078
0.865428,0.661
0.861371,0.805
0.850452,0.824
1.01403,1.867
0.769186,2.06
0.789639,2.077
0.769455,2.087
0.74751,2.029
1.06815,3.418
1.04411,3.445
1.04784,3.412
1.0494,3.468
1.09102,3.665
0.722296,1.565
0.741147,1.605
0.727745,1.593
0.715012,1.675
0.715143,1.583
0.729296,1.581
0.729572,1.638
0.803177,1.903
0.807932,1.865
1.01617,3.433
0.83547,1.983
0.824183,2.012
0.814561,2.075
0.795354,2.005
0.806219,2.027
0.828343,1.987
0.831654,1.97
0.786646,1.873
0.812549,1.972
0.755603,1.619
0.842179,2.034
0.846931,2.004
0.817264,1.796
0.823889,1.846
0.800255,1.859
1.06875,2.745
1.09288,2.725
0.737176,1.314
0.735371,1.323
1.07785,2.819
1.04674,2.813
1.06284,2.876
1.06546,2.914
0.742845,1.282
0.743361,1.244
0.741442,1.242
0.74561,1.308
0.739405,1.209
1.13979,1.952
1.13174,2.032
0.868192,0.791
1.16099,3.624
1.17399,3.704
0.85961,1.039
0.890151,1.193
0.892495,1.264
0.896467,1.213
1.40712,3.352
1.41363,3.244
1.442,3.251
1.14582,2.509
1.16591,2.555
1.16968,2.673
0.774345,1.862
0.781217,1.92
0.751692,1.853
0.770627,1.823
0.764136,1.908
1.15233,3.127
1.13748,2.97
1.12991,2.866
0.757248,1.861
0.771163,1.79
0.776222,1.822
0.78649,1.887
0.776949,1.903
0.769586,1.88
1.08918,2.395
1.46605,3.09
1.49418,2.973
1.45406,2.941
0.812599,0.926
0.824163,1.012
1.06659,2.537
1.05998,2.383
0.838911,1.04
0.855707,1.101
0.74993,1.72
0.745632,1.804
1.09194,2.507
1.05926,2.346
1.08248,2.482
1.10777,2.449
1.1157,2.408
1.10764,2.432
1.11657,2.598
0.810375,1.014
0.815797,0.975
0.815625,1.041
0.801177,0.896
0.80134,0.78
0.787001,0.745
0.781076,0.647
0.797938,0.748
0.770806,0.762
0.755116,0.763
1.43712,3.679
1.38887,3.68
0.776394,0.661
0.767511,0.681
0.779594,0.731
0.777795,0.736
0.763131,0.743
0.776308,0.829
0.78382,0.796
0.78864,0.887
1.11272,2.586
1.07506,2.391
1.0903,2.542
1.19682,2.759
1.18757,2.819
1.20431,2.918
0.737546,1.0
1.18463,2.438
1.16618,2.475
1.12553,2.424
1.16691,2.59
1.1469,2.494
1.16501,2.754
0.973798,3.293
0.961073,3.202
0.996135,3.282
1.03551,3.471
1.06305,2.5
1.06145,3.447
1.08572,3.371
1.05216,3.51
1.07283,3.522
1.03858,2.443
1.02922,2.27
1.03841,2.406
1.03936,2.358
1.04159,2.419
1.01635,2.403
1.09476,3.374
1.07986,3.43
1.01291,2.525
1.03239,2.535
1.03482,2.588
1.05736,2.513
0.772331,1.882
0.758385,1.773
0.745713,1.825
0.907883,1.253
0.893119,1.153
0.782731,1.911
1.12948,2.643
0.788552,1.93
0.798513,1.97
1.09588,2.55
1.10174,2.467
1.0607,2.361
1.03167,2.369
1.04719,2.324
1.02064,2.165
1.08595,2.315
1.04704,2.061
1.09116,2.198
1.0886,2.07
1.08526,2.055
0.800086,2.15
0.788254,2.107
1.06209,1.97
0.80155,2.167
1.03725,1.867
1.28164,3.509
1.25894,3.51
1.36325,3.03
0.993533,1.814
1.38552,3.105
0.999408,1.632
1.04105,1.999
1.12543,2.187
1.02673,2.037
1.06947,2.203
0.842156,1.043
0.829937,1.057
1.05951,2.332
1.0783,2.373
1.06965,1.94
1.07455,1.985
0.841671,1.118
0.851179,1.153
0.849364,1.051
1.09222,2.157
1.08308,2.034
1.09332,1.989
1.49952,2.773
1.05931,2.16
1.47049,2.934
1.47698,2.833
1.42929,3.03
1.43322,2.903
1.41471,2.989
1.44902,2.855
1.43906,2.871
1.17821,3.006
1.17412,3.077
1.18364,3.124
1.19457,3.026
1.16574,2.896
1.14575,2.687
1.08244,2.499
1.1016,2.448
1.09049,2.396
0.860288,2.087
0.874941,2.056
0.880416,1.89
0.885242,1.951
1.01004,1.684
1.03007,2.954
0.990641,2.665
1.03427,1.717
1.03933,1.799
1.04774,1.872
1.06399,1.863
1.03335,1.779
1.02148,1.608
1.02473,1.701
1.30967,3.339
1.2934,3.501
1.32557,3.4
1.31962,3.509
1.30115,3.728
1.30496,3.665
1.30945,3.736
1.27565,3.8
1.18527,3.348
1.25756,3.8
1.30523,3.788
1.28333,3.795
1.03425,1.714
1.03237,1.722
1.18508,3.33
1.03641,1.911
1.07175,1.941
1.1066,1.965
1.12123,1.979
1.15841,2.333
1.31501,3.432
1.28578,3.425
1.29734,3.614
1.27526,3.212
1.26895,3.157
1.23432,3.139
1.28202,3.361
1.39651,3.734
1.38608,3.673
1.25534,3.355
1.49806,3.469
1.48607,3.323
1.48387,3.336
1.45223,3.467
1.44046,3.356
1.24574,3.439
1.29083,3.072
1.28697,2.865
1.08138,3.259
1.07614,3.148
1.25334,2.927
1.26035,2.834
1.22885,2.674
1.23653,2.658
1.16885,3.134
1.16137,3.0
1.1905,3.132
0.986305,1.857
0.974855,1.844
0.989389,1.863
1.38696,3.279
1.01254,2.199
1.01313,2.213
1.37152,3.44
1.34513,3.509
1.00812,2.189
1.13878,3.254
1.03646,2.942
1.25823,2.962
1.0176,2.831
1.00963,2.913
1.03959,2.894
0.968299,1.87
1.02417,2.686
1.36463,3.246
1.35961,3.318
1.35307,3.369
1.34914,3.399
0.99395,2.797
1.00777,2.908
1.0105,3.053
1.04954,2.279
1.10637,2.468
1.10733,2.506
1.13698,2.648
1.14871,2.924
1.31358,3.156
1.32198,3.06
1.29976,3.114
1.21305,3.49
1.23786,3.173
1.20086,3.288
1.01805,2.874
1.17669,3.46
1.17429,3.396
1.1645,3.291
1.23468,2.932
1.27567,3.164
1.15013,3.242
1.15526,3.253
1.22956,3.842
1.24172,3.779
1.21058,3.773
1.26408,3.867
1.11952,3.326
1.15214,3.476
1.15266,3.382
1.14119,3.349
0.836082,2.206
1.23816,3.845
1.18758,3.834
1.18312,3.613
1.16299,3.477
1.18977,3.632
1.16929,3.507
1.18452,3.592
1.20111,3.642
1.23719,3.772
1.17502,3.775
1.21977,3.739
1.087,3.41
1.07316,3.386
1.06162,3.323
0.805295,2.128
0.817845,2.164
1.07455,3.071
0.803247,2.149
0.801645,2.163
0.78292,2.094
0.789019,2.219
0.798566,2.2
1.01376,1.756
1.07462,3.031
1.05947,2.976
1.02884,2.764
1.0176,2.642
1.2692,3.753
1.35107,3.673
1.35885,3.714
1.35294,3.659
1.36993,3.73
1.02602,2.551
1.01869,2.63
0.995385,2.443
1.09378,3.673
1.11863,3.774
1.11293,3.831
1.32409,3.413
1.27326,3.19
1.30049,3.173
1.3137,3.354
1.29929,3.475
1.32638,3.501
1.34131,3.51
1.40247,3.617
1.37901,3.543
1.27359,3.522
1.02467,2.775
1.04245,2.853
1.3396,3.597
1.34711,3.618
1.1013,3.77
1.12727,3.889
1.10839,2.929
1.10663,3.711
1.09068,3.545
1.07594,3.609
1.12661,3.557
1.30357,4.099
1.28659,3.984
1.08634,3.147
1.14464,3.252
1.16711,3.322
1.2732,3.835
1.26019,3.747
1.27807,3.925
1.1767,3.394
1.15437,3.108
1.14003,3.199
1.05145,3.556
1.1755,3.812
1.17922,3.761
1.1525,3.688
1.12181,3.633
1.17638,3.858
1.13942,3.693
1.15633,3.814
1.12759,3.647
1.095,3.515
1.13261,3.079
1.05975,3.499
1.0379,3.472
1.04795,3.504
1.0399,3.47
1.05127,3.381
1.11249,2.867
1.10611,2.888
1.08351,2.789
0.909941,1.645
0.869673,1.577
0.878855,1.559
0.884663,1.629
0.880415,1.638
1.04823,3.451
1.04668,3.513
1.04842,3.361
0.723292,1.289
0.861309,1.423
0.705702,1.278
0.707101,1.268
0.698445,1.188
0.698052,1.234
1.06662,3.322
0.684149,1.29
0.695415,1.234
0.705601,1.259
0.709764,1.213
0.708387,1.24
0.701686,1.218
1.12861,2.849
0.720527,1.326
0.724796,1.296
0.718822,1.301
0.731731,1.326
0.714851,1.308
0.709637,1.294
0.711591,1.336
0.716266,1.31
0.700428,1.32
1.11882,2.757
0.838666,2.076
1.17233,2.975
1.13485,2.049
1.11116,2.007
1.23859,3.417
1.23328,3.44
1.219,3.458
1.19119,3.468
1.22586,3.153
1.1997,3.091
1.02066,3.576
1.04933,3.587
1.04869,3.566
1.08759,3.766
1.20708,3.458
1.20776,3.477
1.14535,3.418
0.767692,1.279
1.15417,3.287
1.1479,3.249
1.18399,3.304
1.01877,3.153
1.18146,3.192
1.15021,3.188
1.13973,3.297
1.16682,3.321
1.13455,3.189
1.11831,3.143
1.15007,3.264
1.17193,3.498
1.15694,3.405
1.48778,3.926
1.47224,3.755
1.49118,3.741
1.49499,3.681
1.53321,3.821
1.14637,3.322
1.51489,3.843
1.54221,4.063
1.08684,3.6
1.15315,3.318
1.15991,3.33
1.16346,3.902
1.1224,3.081
1.12493,3.12
1.12456,3.136
1.18085,3.141
1.15096,3.126
1.1697,3.149
1.15471,3.021
1.59243,4.356
1.54702,4.269
1.55373,4.108
1.56863,4.267
1.54226,4.17
1.54463,4.053
1.5734,4.156
1.55264,4.211
0.888442,1.139
0.874497,1.136
1.52436,4.025
1.04317,2.562
1.06067,2.631
1.09298,2.762
1.11131,2.835
1.12197,2.821
1.15491,2.674
1.19453,2.809
1.31967,2.728
1.19698,2.882
1.17764,2.812
1.27902,2.678
1.26844,2.532
1.32531,2.81
1.3069,2.668
1.26979,3.485
1.36595,2.864
1.32804,2.775
1.3716,2.985
1.3469,2.819
1.33987,2.829
1.29914,2.884
1.30103,2.852
1.30343,2.933
1.33343,3.013
1.38018,3.024
1.35783,2.82
1.30461,2.705
0.987855,1.961
0.988995,1.909
0.999271,2.127
1.03529,2.209
0.964106,2.051
1.01514,2.035
0.989268,2.172
1.25756,3.031
1.22681,3.055
1.0616,2.349
1.28968,3.326
1.26617,3.263
1.32517,3.12
1.26661,3.33
1.27179,3.142
0.734548,1.186
1.29669,3.349
1.34191,3.221
1.38409,3.29
1.27523,3.063
1.23125,2.996
1.21555,2.848
1.22168,2.838
1.31793,3.2
1.30782,3.149
1.2974,3.125
1.3083,3.199
1.31495,3.408
1.31674,3.491
1.29052,3.497
1.33149,3.602
1.34162,3.44
1.42554,3.63
1.43169,3.653
1.44709,3.646
1.4466,3.571
0.858553,1.01
0.860922,0.956
0.876736,0.943
1.22268,3.406
1.20982,3.36
1.1968,3.411
1.2016,3.425
1.21746,3.531
0.848503,0.677
0.818228,0.725
0.816853,0.626
0.81597,0.632
1.63435,3.447
1.66505,3.331
1.69177,3.369
1.55477,4.101
1.53196,4.256
1.54156,4.018
1.52217,4.009
1.47098,3.945
1.25569,3.481
1.22872,3.42
1.24835,3.54
1.28987,3.686
1.45483,4.057
1.46949,4.054
1.28074,3.415
1.28166,3.418
0.931709,2.316
0.938965,2.367
1.10228,2.803
1.10876,2.858
1.12801,3.071
1.10782,3.012
1.38945,3.436
1.3763,3.48
1.36308,3.539
1.32903,3.367
1.09672,3.199
0.983858,1.753
1.10391,3.057
0.956263,1.65
0.927151,1.565
0.909614,1.356
1.09598,3.024
0.893274,1.448
1.08566,2.905
0.899712,1.443
0.973188,1.5
1.09747,2.941
1.1313,3.025
1.14607,3.106
1.08854,2.914
0.921585,1.445
0.942041,1.541
1.10864,3.032
1.04698,2.939
1.08759,3.022
1.07667,3.124
1.07364,3.165
0.876057,1.121
0.884549,1.156
0.891832,1.334
0.902856,1.292
0.917341,1.28
0.922734,1.347
0.910056,1.232
0.91347,1.223
0.909108,1.294
0.938259,1.526
0.756186,1.245
0.756852,1.24
0.75202,1.218
1.11145,3.173
0.936586,1.472
0.928609,1.441
0.935281,1.48
0.747026,1.202
1.27887,3.461
1.34843,3.283
1.36902,3.174
0.75081,1.359
0.752742,1.245
1.40474,3.131
1.39543,3.261
0.757779,1.225
0.752142,1.221
0.740167,1.193
0.744602,1.311
0.740071,1.259
1.00139,1.835
0.747693,1.274
0.978067,1.748
1.01987,2.019
0.98546,1.988
1.04455,2.357
1.04728,2.274
1.03101,2.268
1.03251,3.288
1.02604,3.195
1.04891,3.258
1.03062,2.672
0.712488,1.252
0.717766,1.186
1.05148,2.872
1.0444,2.75
1.03466,2.873
1.00903,2.749
1.32506,3.288
1.36259,3.43
1.39451,3.575
0.941862,2.305
0.922244,2.206
0.934264,2.373
0.806804,1.182
0.819815,1.189
0.825148,1.227
0.797042,1.225
0.817867,1.222
0.944218,1.95
0.930983,2.072
0.912709,2.152
1.61805,3.067
1.64183,3.153
0.708315,1.127
0.915348,2.07
0.925553,2.034
0.907167,2.019
0.886244,1.951
0.711596,1.121
0.725979,1.168
0.874438,2.035
0.768948,1.093
0.773682,1.102
0.770733,1.152
1.63025,3.086
1.57366,3.331
0.746945,1.948
1.40713,3.131
1.37274,3.094
0.786281,1.901
0.770755,0.937
0.776812,0.928
0.759154,0.907
0.757948,0.911
0.772678,1.915
0.760149,1.844
0.771955,1.893
0.755746,1.783
0.76074,1.852
0.757852,1.776
0.895149,1.518
0.886168,1.445
0.746885,1.958
0.756244,1.987
1.5937,2.369
1.55876,2.584
1.55866,2.521
