Intrachain,Interchain SPHF6 Aligned
42.93444172886801,1.7763568394002505e-15
46.77362583884893,1.3322676295501878e-15
43.71128731860469,9.769962616701378e-15
45.650548500912684,0.0
56.906971207474086,3.9968028886505635e-15
27.06286697000814,6.979206659263326e-07
29.90229246634714,7.565105142326445e-08
43.58626431229125,0.0
44.08082034335065,0.0
61.59325143511719,0.0
47.021592873143504,0.0
45.92012787051725,0.0
47.69271800819359,0.0
61.89438290639063,0.0
63.12695146962687,0.0
57.78117977044937,0.0
59.930614712559574,0.0
47.89219404780485,0.0
57.32230622403503,0.0
54.946818007827105,4.440892098500626e-16
53.02976539806758,2.220446049250313e-15
46.410152168721645,0.002489765158509849
49.62724882745022,0.0007505391985618282
42.75669363024365,1.2968461859941272e-09
41.95550208268843,2.1400703431595502e-10
55.91676195617795,2.1760371282653068e-14
46.856863691929185,0.00023173020402977862
55.395925039033244,4.440892098500626e-16
49.12219519063323,0.00043355657697974337
51.08639882067235,0.002115722389243846
53.67405069632163,0.0017555307099750284
51.369346464635,0.0027255481588697172
52.95190533616642,0.0011824203777974773
48.26986537580712,0.003095571194546398
51.400630278585766,0.023420638959930296
51.32128569233231,0.0375495473898928
68.34485173274608,3.0300206788069772e-12
68.2290843836611,6.075140390748857e-13
66.2308018202466,7.123190925995004e-13
67.76119462920273,8.104628079763643e-13
65.3600675405756,6.270539643082884e-13
63.32913982701997,9.459100169806334e-14
42.54570886589992,0.0
61.15651397294164,1.687538997430238e-14
61.340363248092004,2.3092638912203256e-14
57.927536140518136,1.7319479184152442e-14
60.495937824970284,1.3322676295501878e-15
62.245556603998295,4.884981308350689e-15
61.218219455899856,2.6645352591003757e-15
52.62368524200326,1.3394974018865469e-10
53.01245913324326,6.690988652024998e-09
60.233321804229156,1.3322676295501878e-15
57.93912176980217,0.0
57.15047650375326,0.0
62.6125817072806,0.0
63.010823944817645,0.0
60.08878442908787,0.0
45.87341287133479,0.0
46.94595113814917,1.3145040611561853e-13
42.046161607048404,0.0
43.860441109047585,1.4804253822831015e-07
42.64801874715706,6.88338275267597e-14
37.57180072197367,5.839773109528323e-13
60.805025304263154,0.0
59.630049292840404,8.881784197001252e-16
43.65901773018115,9.9342756243459e-13
59.40250415584012,7.105427357601002e-14
47.173598854566976,3.3439917501709715e-13
47.15081644434931,5.027089855502709e-13
52.58648775656871,1.5027978861326119e-12
52.70170797144894,8.246736626915663e-13
53.57615496362674,6.972200594645983e-14
64.74626803629421,1.067411409927388e-06
52.40379891624733,3.5704772471945034e-13
50.97883678872003,6.830092047493963e-12
71.03808448761195,3.99812354112683e-06
61.50889386573115,4.440892098500626e-15
56.95415560729696,1.3322676295501878e-15
62.87148617974583,2.042810365310288e-14
60.9242692301936,5.46229728115577e-14
61.32804825476114,0.0
54.711789271135714,8.881784197001252e-16
54.10117608569958,8.881784197001252e-16
59.13454667691212,8.881784197001252e-16
42.49736834620216,0.0004251484420454421
40.90052019442087,0.0002539498289242381
63.0862533746061,4.440892098500626e-16
64.56763704535261,0.0
64.08159586268636,2.220446049250313e-15
62.57621439548111,3.9968028886505635e-15
43.676948210789604,0.0003328224798511137
47.31637817869308,0.0013544094214008595
60.41066773949918,8.881784197001252e-16
60.44608484124734,0.0
61.05066183097051,0.0
60.0710475937431,0.0
55.84552449203338,0.0
59.634496571955744,0.0
57.13029886848679,0.0
60.01973851317864,0.0
58.32721432471055,0.0
61.305087883291876,0.0
55.97619676766084,0.0
52.645703084363426,0.0
52.923984515537,1.98507876802978e-13
57.13764955604741,4.616751425601251e-12
55.41803227901582,6.297184995673888e-13
59.27513750057193,0.0
49.806330143391015,1.694644424787839e-12
49.00143280865463,1.6568968419505836e-12
49.27113585266042,3.516742452802646e-12
62.02301573396677,0.0
61.45879144715095,0.0
39.9792440382698,1.1863962135150175e-05
51.77490305871855,3.068671050598937e-08
61.27244571429199,0.0
59.17665070641628,0.0
